trait	collection_date	location	longitude	latitude
CHIKV_RUN_S45b51_2025	2025-04-08	REU.4.8_1	55.440031	-21.315044
CHIKV_RUN_S45b44_2025	2025-04-08	REU.1.3_1	55.648083	-20.968452
CHIKV_RUN_S45b36_2025	2025-04-08	REU.4.5_1	55.632591	-21.370861
CHIKV_RUN_S45b52_2025	2025-04-08	REU.3.2_1	55.329707	-21.244639
CHIKV_RUN_S45b53_2025	2025-04-08	REU.2.4_1	55.558119	-20.898194
CHIKV_RUN_S49b77_2025	2025-05-06	REU.4.8_1	55.557789	-21.309666
CHIKV_RUN_S50b15_2025	2025-05-06	REU.3.5_1	55.267825	-21.036111
CHIKV_RUN_S50b08_2025	2025-05-06	REU.2.5_1	55.613507	-20.908727
CHIKV_RUN_S50b11_2025	2025-05-06	REU.2.4_1	55.577194	-20.928358
CHIKV_RUN_S50b21_2025	2025-05-06	REU.3.5_1	55.270959	-21.026086
CHIKV_RUN_S49b79_2025	2025-05-06	REU.2.1_1	55.318053	-20.957706
CHIKV_RUN_S52b85_2025	2025-06-10	REU.3.5_1	55.294828	-21.083649
CHIKV_RUN_S52b87_2025	2025-06-10	REU.4.8_1	55.486715	-21.342842
CHIKV_RUN_S52b89_2025	2025-06-10	REU.2.3_1	55.490787	-20.89794
CHIKV_RUN_S53b19_2025	2025-06-10	REU.1.3_1	55.673705	-20.951418
CHIKV_RUN_S52b86_2025	2025-06-10	REU.2.4_1	55.529016	-20.92049
CHIKV_RUN_S53b18_2025	2025-06-10	REU.2.1_1	55.360185	-20.942008
CHIKV_RUN_S52b84_2025	2025-06-10	REU.3.5_1	55.331197	-21.044703
CHIKV_RUN_S52b83_2025	2025-06-10	REU.2.2_1	55.294525	-20.9386
CHIKV_RUN_S10b72_2025	2025-01-21	REU.4.3_1	55.514204	-21.283936
CHIKV_RUN_S10b73_2025	2025-01-21	REU.2.3_1	55.459243	-20.89727
CHIKV_RUN_S15b62_2025	2025-02-10	REU.4.6_1	55.439999	-21.264258
CHIKV_RUN_S15b58_2025	2025-02-10	REU.4.3_1	55.552986	-21.229051
CHIKV_RUN_S15b55_2025	2025-02-10	REU.4.8_1	55.472524	-21.29284
CHIKV_RUN_S15b57_2025	2025-02-10	REU.3.3_1	55.288043	-21.10829
CHIKV_RUN_S15b54_2025	2025-02-10	REU.3.1_1	55.371189	-21.258903
CHIKV_RUN_S19b15_2025	2025-02-18	REU.4.6_1	55.437328	-21.264116
CHIKV_RUN_S19b13_2025	2025-02-18	REU.4.8_1	55.457515	-21.294591
CHIKV_RUN_S19b16_2025	2025-02-18	REU.4.3_1	55.510985	-21.286508
CHIKV_RUN_S19b07_2025	2025-02-18	REU.4.3_1	55.532609	-21.256728
CHIKV_RUN_S19b18_2025	2025-02-18	REU.4.3_1	55.510181	-21.238015
CHIKV_RUN_S19b09_2025	2025-02-18	REU.4.8_1	55.493337	-21.303477
CHIKV_RUN_S19b28_2025	2025-02-18	REU.4.3_1	55.523739	-21.277885
CHIKV_RUN_S19b10_2025	2025-02-18	REU.3.1_1	55.359519	-21.24756
CHIKV_RUN_S19b20_2025	2025-02-18	REU.3.2_1	55.340367	-21.242575
CHIKV_RUN_S18b01_2025	2025-02-18	REU.4.3_1	55.537393	-21.258241
CHIKV_RUN_S19b34_2025	2025-02-18	REU.4.1_1	55.479226	-21.168233
CHIKV_RUN_S19b22_2025	2025-02-18	REU.3.1_1	55.334014	-21.273578
CHIKV_RUN_S19b14_2025	2025-02-18	REU.4.8_1	55.472524	-21.29284
CHIKV_RUN_S19b08_2025	2025-02-18	REU.4.6_1	55.446532	-21.261029
CHIKV_RUN_S22b64_2025	2025-02-24	REU.4.3_1	55.552755	-21.290964
CHIKV_RUN_S22b15_2025	2025-02-24	REU.4.3_1	55.506602	-21.236975
CHIKV_RUN_S21b65_2025	2025-02-24	REU.3.4_1	55.307185	-21.163728
CHIKV_RUN_S21b88_2025	2025-02-24	REU.3.3_1	55.294753	-21.109486
CHIKV_RUN_S21b69_2025	2025-02-24	REU.4.3_1	55.561177	-21.296153
CHIKV_RUN_S21b72_2025	2025-02-24	REU.2.3_1	55.483066	-20.909951
CHIKV_RUN_S21b80_2025	2025-02-24	REU.3.1_1	55.366607	-21.253818
CHIKV_RUN_S28b11_2025	2025-03-03	REU.2.1_1	55.332324	-20.958743
CHIKV_RUN_S37b67_2025	2025-03-19	REU.2.2_1	55.305794	-20.935071
CHIKV_RUN_S52b88_2025	2025-06-09	REU.2.2_1	55.300268	-20.950214
CHIKV_RUN_S9b26_2025	2024-12-28	REU.3.4_1	55.297344	-21.157499
CHIKV_RUN_S9b57_2025	2024-12-28	REU.4.8_1	55.479401	-21.33674
CHIKV_RUN_S10b75_2025	2025-01-20	REU.4.3_1	55.510689	-21.284803
CHIKV_RUN_S10b74_2025	2025-01-20	REU.4.5_1	55.635655	-21.3416
CHIKV_RUN_S10b70_2025	2025-01-20	REU.4.3_1	55.495923	-21.267607
CHIKV_RUN_S19b31_2025	2025-02-17	REU.4.7_1	55.763815	-21.361786
CHIKV_RUN_S19b24_2025	2025-02-17	REU.4.8_1	55.476016	-21.288311
CHIKV_RUN_S18b95_2025	2025-02-17	REU.4.7_1	55.770578	-21.362172
CHIKV_RUN_S37b43_2025	2025-03-18	REU.2.3_1	55.448067	-20.885594
CHIKV_RUN_S37b69_2025	2025-03-18	REU.1.1_1	55.694698	-20.970791
CHIKV_RUN_S53b64_2025	2025-06-10	REU.1.2_1	55.642669	-21.122755
CHIKV_RUN_S15b60_2025	2025-02-08	REU.4.6_1	55.440135	-21.262738
CHIKV_RUN_S15b52_2025	2025-02-08	REU.4.8_1	55.474593	-21.288804
CHIKV_RUN_S18b26_2025	2025-02-15	REU.2.3_1	55.445029	-20.887177
CHIKV_RUN_S17b75_2025	2025-02-15	REU.3.4_1	55.304177	-21.172288
CHIKV_RUN_S21b33_2025	2025-02-21	REU.4.3_1	55.535584	-21.313371
CHIKV_RUN_S21b87_2025	2025-02-22	REU.3.4_1	55.312945	-21.22104
CHIKV_RUN_S22b53_2025	2025-02-22	REU.4.3_1	55.517289	-21.272915
CHIKV_RUN_S21b68_2025	2025-02-22	REU.3.4_1	55.306796	-21.167113
CHIKV_RUN_S21b73_2025	2025-02-22	REU.3.4_1	55.305466	-21.164923
CHIKV_RUN_S22b65_2025	2025-02-22	REU.3.4_1	55.313137	-21.219563
CHIKV_RUN_S22b54_2025	2025-02-22	REU.3.2_1	55.350756	-21.250515
CHIKV_RUN_S22b68_2025	2025-02-22	REU.1.3_1	55.650143	-20.945776
CHIKV_RUN_S22b69_2025	2025-02-22	REU.3.4_1	55.333643	-21.20512
CHIKV_RUN_S22b73_2025	2025-02-22	REU.4.5_1	55.595541	-21.376879
CHIKV_RUN_S22b80_2025	2025-02-22	REU.4.3_1	55.51826	-21.283594
CHIKV_RUN_S22b72_2025	2025-02-22	REU.4.3_1	55.503945	-21.272541
CHIKV_RUN_S22b52_2025	2025-02-22	REU.4.3_1	55.509157	-21.285937
CHIKV_RUN_S21b66_2025	2025-02-22	REU.4.3_1	55.514184	-21.270686
CHIKV_RUN_S22b19_2025	2025-02-22	REU.4.6_1	55.448136	-21.27193
CHIKV_RUN_S22b71_2025	2025-02-22	REU.3.5_1	55.256024	-21.069379
CHIKV_RUN_S22b20_2025	2025-02-22	REU.2.3_1	55.485603	-20.893484
CHIKV_RUN_S52b82_2025	2025-06-07	REU.2.3_1	55.443586	-20.898292
CHIKV_RUN_S9b47_2025	2024-12-26	REU.3.1_1	55.367704	-21.256858
CHIKV_RUN_S9b21_2025	2024-12-26	REU.3.1_1	55.368293	-21.260142
CHIKV_RUN_S9b34_2025	2024-12-26	REU.4.8_1	55.474916	-21.333905
CHIKV_RUN_S12b18_2025	2024-12-26	REU.3.1_1	55.367335	-21.259965
CHIKV_RUN_S9b24_2025	2024-12-26	REU.3.1_1	55.367755	-21.255332
CHIKV_RUN_S9b20_2025	2024-12-26	REU.3.1_1	55.364644	-21.257538
CHIKV_RUN_S9b23_2025	2024-12-26	REU.3.1_1	55.367444	-21.261771
CHIKV_RUN_S9b22_2025	2024-12-26	REU.3.1_1	55.366258	-21.259718
CHIKV_RUN_S17b05_2025	2025-02-12	REU.4.1_1	55.468576	-21.139971
CHIKV_RUN_S17b06_2025	2025-02-12	REU.3.2_1	55.335342	-21.245019
CHIKV_RUN_S17b07_2025	2025-02-12	REU.4.6_1	55.427562	-21.265081
CHIKV_RUN_S17b25_2025	2025-02-12	REU.3.1_1	55.364827	-21.260966
CHIKV_RUN_S17b20_2025	2025-02-12	REU.4.3_1	55.509373	-21.238331
CHIKV_RUN_S16b92_2025	2025-02-12	REU.4.6_1	55.448834	-21.274102
CHIKV_RUN_S17b04_2025	2025-02-12	REU.4.7_1	55.765257	-21.36123
CHIKV_RUN_S17b09_2025	2025-02-12	REU.3.1_1	55.362398	-21.254601
CHIKV_RUN_S17b02_2025	2025-02-11	REU.4.8_1	55.473472	-21.281852
CHIKV_RUN_S16b94_2025	2025-02-11	REU.4.6_1	55.439932	-21.264201
CHIKV_RUN_S17b74_2025	2025-02-13	REU.4.7_1	55.76408	-21.362277
CHIKV_RUN_S17b68_2025	2025-02-13	REU.3.5_1	55.325677	-20.997915
CHIKV_RUN_S17b73_2025	2025-02-13	REU.3.4_1	55.30892	-21.184486
CHIKV_RUN_S17b65_2025	2025-02-13	REU.2.2_1	55.316384	-20.955475
CHIKV_RUN_S23b10_2025	2025-02-21	REU.2.3_1	55.463205	-20.90265
CHIKV_RUN_S23b01_2025	2025-02-21	REU.4.3_1	55.513316	-21.271407
CHIKV_RUN_S23b03_2025	2025-02-21	REU.4.3_1	55.50785	-21.284289
CHIKV_RUN_S22b94_2025	2025-02-21	REU.4.3_1	55.511103	-21.289659
CHIKV_RUN_S23b16_2025	2025-02-21	REU.4.5_1	55.59718	-21.377097
CHIKV_RUN_S23b07_2025	2025-02-21	REU.4.5_1	55.630522	-21.371802
CHIKV_RUN_S36b80_2025	2025-03-14	REU.4.3_1	55.557863	-21.22154
CHIKV_RUN_S50b62_2025	2025-05-09	REU.2.4_1	55.51499	-20.916225
CHIKV_RUN_S12b13_2025	2024-12-24	REU.3.1_1	55.366971	-21.25879
CHIKV_RUN_S9b56_2025	2024-12-24	REU.3.1_1	55.367755	-21.255332
CHIKV_RUN_S17b11_2025	2025-02-10	REU.4.6_1	55.451053	-21.266485
CHIKV_RUN_S16b90_2025	2025-02-10	REU.4.3_1	55.510858	-21.23651
CHIKV_RUN_S16b89_2025	2025-02-10	REU.4.8_1	55.495703	-21.302606
CHIKV_RUN_S17b27_2025	2025-02-10	REU.4.6_1	55.433789	-21.27205
CHIKV_RUN_S16b86_2025	2025-02-10	REU.3.1_1	55.364006	-21.258249
CHIKV_RUN_S17b16_2025	2025-02-10	REU.4.6_1	55.437123	-21.260763
CHIKV_RUN_S16b95_2025	2025-02-10	REU.4.6_1	55.437372	-21.261606
CHIKV_RUN_S16b87_2025	2025-02-10	REU.3.1_1	55.357306	-21.260615
CHIKV_RUN_S17b24_2025	2025-02-10	REU.4.3_1	55.527338	-21.255487
CHIKV_RUN_S17b10_2025	2025-02-10	REU.4.3_1	55.512086	-21.290132
CHIKV_RUN_S17b14_2025	2025-02-10	REU.4.3_1	55.534937	-21.312812
CHIKV_RUN_S17b76_2025	2025-02-12	REU.3.4_1	55.305385	-21.165123
CHIKV_RUN_S18b10_2025	2025-02-12	REU.4.3_1	55.524274	-21.282466
CHIKV_RUN_S18b23_2025	2025-02-12	REU.4.3_1	55.528288	-21.285944
CHIKV_RUN_S18b09_2025	2025-02-12	REU.4.3_1	55.513589	-21.27456
CHIKV_RUN_S18b11_2025	2025-02-12	REU.3.2_1	55.322143	-21.250985
CHIKV_RUN_S22b78_2025	2025-02-20	REU.3.1_1	55.362398	-21.254601
CHIKV_RUN_S23b38_2025	2025-02-20	REU.4.3_1	55.500238	-21.272496
CHIKV_RUN_S23b08_2025	2025-02-20	REU.2.3_1	55.438508	-20.917408
CHIKV_RUN_S23b11_2025	2025-02-20	REU.3.2_1	55.329478	-21.236768
CHIKV_RUN_S22b93_2025	2025-02-20	REU.3.4_1	55.302189	-21.155191
CHIKV_RUN_S23b09_2025	2025-02-20	REU.3.2_1	55.348294	-21.250162
CHIKV_RUN_S23b37_2025	2025-02-20	REU.3.5_1	55.225157	-21.049878
CHIKV_RUN_S22b79_2025	2025-02-20	REU.2.4_1	55.525772	-20.947701
CHIKV_RUN_S23b18_2025	2025-02-20	REU.4.2_1	55.467584	-21.239789
CHIKV_RUN_S23b05_2025	2025-02-20	REU.3.4_1	55.332328	-21.200933
CHIKV_RUN_S36b52_2025	2025-03-13	REU.4.4_1	55.543785	-21.337061
CHIKV_RUN_S45b58_2025	2025-04-02	REU.4.3_1	55.537565	-21.195094
CHIKV_RUN_S45b61_2025	2025-04-02	REU.1.4_1	55.707993	-21.031323
CHIKV_RUN_S45b73_2025	2025-04-02	REU.2.3_1	55.444583	-20.893761
CHIKV_RUN_S45b88_2025	2025-04-02	REU.2.3_1	55.468652	-20.903986
CHIKV_RUN_S45b74_2025	2025-04-02	REU.2.5_1	55.635431	-20.936731
CHIKV_RUN_S45b62_2025	2025-04-02	REU.4.3_1	55.547751	-21.219081
CHIKV_RUN_S45b87_2025	2025-04-02	REU.2.1_1	55.340018	-20.937792
CHIKV_RUN_S45b86_2025	2025-04-02	REU.4.4_1	55.569291	-21.350911
CHIKV_RUN_S45b84_2025	2025-04-02	REU.4.3_1	55.518795	-21.282541
CHIKV_RUN_S14b90_2025	2025-02-04	REU.4.3_1	55.542606	-21.243523
CHIKV_RUN_S18b31_2025	2025-02-11	REU.4.3_1	55.525863	-21.262906
CHIKV_RUN_S18b25_2025	2025-02-11	REU.4.3_1	55.520693	-21.281605
CHIKV_RUN_S18b27_2025	2025-02-11	REU.4.5_1	55.602468	-21.363129
CHIKV_RUN_S18b22_2025	2025-02-11	REU.4.3_1	55.506018	-21.280928
CHIKV_RUN_S18b18_2025	2025-02-11	REU.4.3_1	55.522865	-21.253903
CHIKV_RUN_S18b29_2025	2025-02-11	REU.4.3_1	55.49999	-21.267453
CHIKV_RUN_S17b67_2025	2025-02-11	REU.4.8_1	55.482991	-21.320514
CHIKV_RUN_S22b88_2025	2025-02-19	REU.3.1_1	55.374111	-21.256982
CHIKV_RUN_S23b36_2025	2025-02-19	REU.4.8_1	55.50449	-21.295056
CHIKV_RUN_S23b15_2025	2025-02-19	REU.2.3_1	55.458141	-20.895445
CHIKV_RUN_S36b50_2025	2025-03-12	REU.1.6_1	55.55331	-21.016598
CHIKV_RUN_S50b53_2025	2025-05-07	REU.3.2_1	55.342839	-21.224859
CHIKV_RUN_S50b52_2025	2025-05-07	REU.1.5_1	55.776737	-21.127743
CHIKV_RUN_S50b55_2025	2025-05-07	REU.4.6_1	55.401378	-21.287179
CHIKV_RUN_S50b59_2025	2025-05-07	REU.2.3_1	55.485603	-20.893484
CHIKV_RUN_S50b60_2025	2025-05-07	REU.2.3_1	55.485603	-20.893484
CHIKV_RUN_S50b57_2025	2025-05-07	REU.4.5_1	55.61417	-21.350315
CHIKV_RUN_S52b38_2025	2025-05-20	REU.4.4_1	55.566076	-21.367788
CHIKV_RUN_S52b39_2025	2025-05-20	REU.4.8_1	55.461478	-21.339447
CHIKV_RUN_S52b40_2025	2025-05-20	REU.1.1_1	55.694196	-20.999109
CHIKV_RUN_S52b33_2025	2025-05-20	REU.3.5_1	55.293737	-21.072393
CHIKV_RUN_S10b64_2025	2025-01-14	REU.4.3_1	55.535637	-21.312182
CHIKV_RUN_S10b65_2025	2025-01-14	REU.4.3_1	55.530559	-21.194993
CHIKV_RUN_S17b03_2025	2025-02-08	REU.3.1_1	55.367185	-21.258408
CHIKV_RUN_S16b93_2025	2025-02-08	REU.3.1_1	55.371867	-21.27096
CHIKV_RUN_S17b64_2025	2025-02-10	REU.4.3_1	55.52116	-21.28895
CHIKV_RUN_S18b28_2025	2025-02-10	REU.4.3_1	55.50356	-21.27167
CHIKV_RUN_S17b77_2025	2025-02-10	REU.4.8_1	55.475277	-21.328819
CHIKV_RUN_S18b40_2025	2025-02-10	REU.4.3_1	55.527121	-21.273073
CHIKV_RUN_S17b66_2025	2025-02-10	REU.4.8_1	55.481127	-21.345224
CHIKV_RUN_S16b81_2025	2025-02-10	REU.4.3_1	55.50439	-21.281993
CHIKV_RUN_S17b70_2025	2025-02-10	REU.4.3_1	55.522647	-21.282954
CHIKV_RUN_S22b89_2025	2025-02-18	REU.3.1_1	55.390383	-21.254236
CHIKV_RUN_S23b06_2025	2025-02-18	REU.4.6_1	55.418708	-21.287578
CHIKV_RUN_S23b55_2025	2025-02-19	REU.4.8_1	55.476564	-21.287283
CHIKV_RUN_S23b43_2025	2025-02-19	REU.4.8_1	55.476218	-21.288093
CHIKV_RUN_S23b49_2025	2025-02-19	REU.3.1_1	55.359209	-21.247912
CHIKV_RUN_S23b52_2025	2025-02-19	REU.4.8_1	55.482481	-21.305879
CHIKV_RUN_S23b46_2025	2025-02-19	REU.4.3_1	55.526932	-21.256132
CHIKV_RUN_S23b51_2025	2025-02-19	REU.4.8_1	55.469038	-21.284028
CHIKV_RUN_S23b47_2025	2025-02-19	REU.4.3_1	55.511287	-21.237062
CHIKV_RUN_S23b44_2025	2025-02-19	REU.4.1_1	55.4794	-21.16923
CHIKV_RUN_S23b50_2025	2025-02-19	REU.4.3_1	55.50159	-21.262261
CHIKV_RUN_S36b53_2025	2025-03-11	REU.2.3_1	55.445815	-20.892723
CHIKV_RUN_S36b49_2025	2025-03-11	REU.2.5_1	55.625019	-20.949018
CHIKV_RUN_S37b90_2025	2025-03-11	REU.2.2_1	55.299328	-20.944648
CHIKV_RUN_S52b29_2025	2025-05-19	REU.4.5_1	55.625387	-21.372977
CHIKV_RUN_S52b42_2025	2025-05-19	REU.4.8_1	55.500196	-21.276363
CHIKV_RUN_S52b37_2025	2025-05-19	REU.2.4_1	55.53645	-20.950015
CHIKV_RUN_S52b30_2025	2025-05-19	REU.3.4_1	55.329649	-21.200971
CHIKV_RUN_S52b34_2025	2025-05-19	REU.1.3_1	55.644021	-20.963012
CHIKV_RUN_S52b41_2025	2025-05-19	REU.2.2_1	55.29596	-20.938744
CHIKV_RUN_S10b66_2025	2025-01-13	REU.4.8_1	55.463444	-21.340653
CHIKV_RUN_S27b37_2025	2025-02-22	REU.2.3_1	55.447153	-20.898216
CHIKV_RUN_S36b54_2025	2025-03-10	REU.3.5_1	55.272725	-21.021971
CHIKV_RUN_S50b61_2025	2025-05-05	REU.1.2_1	55.611984	-21.140664
CHIKV_RUN_S12b11_2025	2024-12-20	REU.3.1_1	55.362512	-21.256727
CHIKV_RUN_S15b23_2025	2025-02-01	REU.4.2_1	55.496559	-21.240158
CHIKV_RUN_S27b53_2025	2025-02-21	REU.3.5_1	55.272973	-21.026106
CHIKV_RUN_S27b38_2025	2025-02-21	REU.2.3_1	55.492347	-20.899551
CHIKV_RUN_S27b41_2025	2025-02-21	REU.3.3_1	55.262517	-21.124253
CHIKV_RUN_S27b28_2025	2025-02-21	REU.2.1_1	55.340034	-20.92723
CHIKV_RUN_S27b54_2025	2025-02-21	REU.3.5_1	55.272764	-21.02348
CHIKV_RUN_S27b50_2025	2025-02-22	REU.2.3_1	55.489878	-20.901869
CHIKV_RUN_S15b51_2025	2025-01-31	REU.4.8_1	55.469808	-21.283919
CHIKV_RUN_S15b31_2025	2025-01-31	REU.4.3_1	55.517344	-21.285296
CHIKV_RUN_S15b18_2025	2025-01-31	REU.4.3_1	55.500942	-21.266688
CHIKV_RUN_S15b45_2025	2025-01-31	REU.4.3_1	55.535437	-21.261063
CHIKV_RUN_S15b41_2025	2025-01-31	REU.4.3_1	55.510902	-21.287473
CHIKV_RUN_S14b91_2025	2025-01-31	REU.4.2_1	55.502797	-21.234483
CHIKV_RUN_S15b33_2025	2025-01-31	REU.4.6_1	55.438869	-21.262742
CHIKV_RUN_S15b46_2025	2025-01-31	REU.4.8_1	55.475677	-21.288946
CHIKV_RUN_S15b29_2025	2025-01-31	REU.4.3_1	55.535921	-21.312265
CHIKV_RUN_S15b47_2025	2025-01-31	REU.4.3_1	55.522092	-21.281134
CHIKV_RUN_S15b53_2025	2025-01-31	REU.4.8_1	55.474593	-21.288804
CHIKV_RUN_S15b38_2025	2025-01-31	REU.4.3_1	55.515682	-21.297533
CHIKV_RUN_S17b39_2025	2025-02-05	REU.4.5_1	55.59222	-21.37455
CHIKV_RUN_S27b62_2025	2025-02-20	REU.4.3_1	55.516227	-21.284258
CHIKV_RUN_S27b71_2025	2025-02-20	REU.1.3_1	55.646697	-20.962993
CHIKV_RUN_S27b43_2025	2025-02-20	REU.3.5_1	55.291935	-21.023551
CHIKV_RUN_S27b59_2025	2025-02-20	REU.2.3_1	55.421652	-20.888192
CHIKV_RUN_S27b49_2025	2025-02-20	REU.3.4_1	55.302825	-21.172742
CHIKV_RUN_S37b88_2025	2025-03-08	REU.4.2_1	55.479227	-21.246157
CHIKV_RUN_S37b86_2025	2025-03-08	REU.4.8_1	55.53957	-21.313953
CHIKV_RUN_S9b46_2025	2024-12-18	REU.3.1_1	55.367704	-21.256858
CHIKV_RUN_S9b42_2025	2024-12-18	REU.3.1_1	55.368633	-21.256765
CHIKV_RUN_S9b49_2025	2024-12-18	REU.3.1_1	55.363511	-21.258699
CHIKV_RUN_S9b28_2025	2024-12-18	REU.3.1_1	55.366973	-21.260719
CHIKV_RUN_S9b50_2025	2024-12-18	REU.3.1_1	55.367266	-21.257385
CHIKV_RUN_S12b20_2025	2024-12-18	REU.3.1_1	55.365206	-21.258791
CHIKV_RUN_S12b15_2025	2024-12-18	REU.3.1_1	55.365944	-21.258234
CHIKV_RUN_S14b93_2025	2025-01-30	REU.4.8_1	55.473125	-21.282041
CHIKV_RUN_S15b17_2025	2025-01-30	REU.4.8_1	55.462048	-21.340179
CHIKV_RUN_S15b20_2025	2025-01-30	REU.4.8_1	55.528958	-21.327563
CHIKV_RUN_S15b22_2025	2025-01-30	REU.4.3_1	55.502179	-21.267121
CHIKV_RUN_S15b21_2025	2025-01-30	REU.2.3_1	55.444474	-20.878636
CHIKV_RUN_S15b40_2025	2025-01-30	REU.4.3_1	55.524675	-21.282069
CHIKV_RUN_S17b38_2025	2025-02-04	REU.4.6_1	55.43888	-21.269082
CHIKV_RUN_S17b28_2025	2025-02-04	REU.4.3_1	55.510051	-21.291905
CHIKV_RUN_S17b15_2025	2025-02-04	REU.4.8_1	55.535126	-21.315144
CHIKV_RUN_S16b88_2025	2025-02-04	REU.3.1_1	55.3619	-21.255328
CHIKV_RUN_S27b55_2025	2025-02-19	REU.2.3_1	55.506388	-20.923243
CHIKV_RUN_S27b32_2025	2025-02-19	REU.3.1_1	55.337372	-21.27396
CHIKV_RUN_S27b73_2025	2025-02-19	REU.2.3_1	55.458259	-20.896785
CHIKV_RUN_S36b51_2025	2025-03-07	REU.3.1_1	55.334015	-21.272898
CHIKV_RUN_S37b83_2025	2025-03-07	REU.3.2_1	55.351102	-21.244876
CHIKV_RUN_S12b14_2025	2024-12-17	REU.3.1_1	55.36634	-21.257965
CHIKV_RUN_S15b67_2025	2025-01-29	REU.3.3_1	55.28611	-21.111972
CHIKV_RUN_S14b95_2025	2025-01-29	REU.2.1_1	55.342359	-20.955052
CHIKV_RUN_S15b35_2025	2025-01-29	REU.4.8_1	55.464589	-21.335637
CHIKV_RUN_S15b44_2025	2025-01-29	REU.3.4_1	55.304322	-21.173555
CHIKV_RUN_S17b35_2025	2025-02-03	REU.2.3_1	55.502793	-20.911217
CHIKV_RUN_S17b17_2025	2025-02-03	REU.4.3_1	55.52056	-21.281449
CHIKV_RUN_S17b34_2025	2025-02-03	REU.4.3_1	55.530935	-21.257714
CHIKV_RUN_S17b22_2025	2025-02-03	REU.2.3_1	55.48129	-20.916907
CHIKV_RUN_S17b18_2025	2025-02-03	REU.3.4_1	55.335333	-21.202203
CHIKV_RUN_S17b42_2025	2025-02-03	REU.4.5_1	55.629379	-21.3518
CHIKV_RUN_S27b42_2025	2025-02-18	REU.4.4_1	55.559982	-21.342492
CHIKV_RUN_S27b68_2025	2025-02-18	REU.4.3_1	55.507241	-21.265242
CHIKV_RUN_S27b44_2025	2025-02-18	REU.4.4_1	55.573686	-21.352245
CHIKV_RUN_S27b69_2025	2025-02-18	REU.2.3_1	55.482739	-20.896065
CHIKV_RUN_S27b61_2025	2025-02-18	REU.2.4_1	55.523953	-20.945377
CHIKV_RUN_S27b58_2025	2025-02-18	REU.3.4_1	55.304618	-21.171901
CHIKV_RUN_S27b63_2025	2025-02-18	REU.2.4_1	55.573728	-20.926079
CHIKV_RUN_S37b89_2025	2025-03-06	REU.2.5_1	55.605935	-20.951382
CHIKV_RUN_S52b25_2025	2025-05-14	REU.3.5_1	55.282331	-21.032172
CHIKV_RUN_S15b34_2025	2025-01-28	REU.4.8_1	55.471696	-21.279283
CHIKV_RUN_S15b28_2025	2025-01-28	REU.4.8_1	55.495244	-21.269828
CHIKV_RUN_S27b29_2025	2025-02-17	REU.4.3_1	55.516227	-21.284258
CHIKV_RUN_S27b30_2025	2025-02-17	REU.4.3_1	55.520238	-21.268014
CHIKV_RUN_S27b31_2025	2025-02-17	REU.4.3_1	55.518872	-21.275556
CHIKV_RUN_S27b51_2025	2025-02-17	REU.4.8_1	55.489609	-21.331674
CHIKV_RUN_S27b52_2025	2025-02-17	REU.4.4_1	55.560218	-21.369913
CHIKV_RUN_S27b60_2025	2025-02-17	REU.4.8_1	55.524192	-21.324928
CHIKV_RUN_S27b40_2025	2025-02-17	REU.4.3_1	55.527201	-21.262726
CHIKV_RUN_S27b56_2025	2025-02-17	REU.4.5_1	55.629504	-21.375479
CHIKV_RUN_S37b84_2025	2025-03-05	REU.3.3_1	55.290406	-21.109758
CHIKV_RUN_S52b19_2025	2025-05-13	REU.4.8_1	55.456644	-21.296338
CHIKV_RUN_S52b31_2025	2025-05-13	REU.4.2_1	55.470239	-21.246889
CHIKV_RUN_S15b56_2025	2025-01-27	REU.3.1_1	55.366553	-21.258276
CHIKV_RUN_S15b16_2025	2025-01-27	REU.4.3_1	55.524533	-21.252621
CHIKV_RUN_S15b25_2025	2025-01-27	REU.4.3_1	55.504538	-21.23339
CHIKV_RUN_S15b42_2025	2025-01-27	REU.4.7_1	55.787996	-21.351312
CHIKV_RUN_S15b27_2025	2025-01-27	REU.4.8_1	55.487095	-21.27371
CHIKV_RUN_S15b49_2025	2025-01-27	REU.3.4_1	55.309488	-21.16991
CHIKV_RUN_S15b08_2025	2025-01-27	REU.4.4_1	55.561293	-21.342422
CHIKV_RUN_S15b36_2025	2025-01-27	REU.4.8_1	55.491803	-21.307722
CHIKV_RUN_S15b43_2025	2025-01-27	REU.4.3_1	55.551621	-21.272343
CHIKV_RUN_S17b01_2025	2025-02-01	REU.3.5_1	55.22012	-21.044644
CHIKV_RUN_S17b33_2025	2025-02-01	REU.4.5_1	55.628806	-21.360568
CHIKV_RUN_S52b23_2025	2025-04-30	REU.2.4_1	55.516346	-20.913937
CHIKV_RUN_S52b10_2025	2025-04-30	REU.4.7_1	55.767435	-21.360376
CHIKV_RUN_S52b13_2025	2025-04-30	REU.2.3_1	55.445273	-20.903065
CHIKV_RUN_S52b12_2025	2025-04-30	REU.1.3_1	55.660391	-20.977486
CHIKV_RUN_S52b24_2025	2025-04-30	REU.1.5_1	55.776409	-21.126799
CHIKV_RUN_S52b09_2025	2025-04-30	REU.3.5_1	55.265842	-21.023734
CHIKV_RUN_S52b14_2025	2025-04-30	REU.3.4_1	55.2906	-21.182918
CHIKV_RUN_S52b11_2025	2025-04-30	REU.4.8_1	55.505999	-21.298362
